sample_id,run_id,group,severity,bad_name,ground_truth,equiv_step_entropy,equiv_step_gt_prob,equiv_step_confidence,probe_entropy,probe_gt_prob,probe_confidence
422,6,smell,severe,a1,resolverChain,0,0,1,0.9401975274085999,4.927088673944979e-06,0.7805660963058472
422,6,smell,moderate,foo,resolverChain,1,0,1,1.8573729991912842,9.91176420939155e-06,0.6672431826591492
422,6,smell,mild,result1,resolverChain,0,0,0,0.7692000865936279,1.3083333433527855e-05,0.8340227603912354
422,6,control,none,,resolverChain,0,0,1,0.5681479573249817,1.132208928833478e-07,0.7707459926605225
423,6,smell,severe,xx,section,1,0,1,1.0231136083602905,2.648283953021746e-06,0.8694116473197937
423,6,smell,moderate,tmp,section,0,0,0,0.2648230493068695,5.03810679219896e-06,0.9661678075790405
423,6,smell,mild,myVar,section,1,0,1,0.4872966706752777,1.0093143210099242e-08,0.9254482388496399
423,6,control,none,,section,0,0,0,0.20689603686332703,1.9089375200564973e-05,0.9776254296302795
425,6,smell,severe,a,expected,0,0,0,0.8531537055969238,1.9232069803365448e-07,0.5462237596511841
425,6,smell,moderate,val,expected,0,0,0,0.6434688568115234,2.2185126908880193e-06,0.7764301300048828
425,6,smell,mild,myVar,expected,0,0,0,0.38688555359840393,4.03958289041384e-08,0.8737825155258179
425,6,control,none,,expected,0,0,0,0.7101526856422424,4.5343447709456086e-05,0.7307054400444031
432,6,smell,severe,a,oninvokeInstance,0,0,0,8.613837417215109e-05,1.5493047816894645e-11,0.9999953508377075
432,6,smell,moderate,tmp,oninvokeInstance,0,0,1,0.9485520720481873,1.2100643687062984e-07,0.7866891026496887
432,6,smell,mild,value1,oninvokeInstance,0,0,0,0.7759236097335815,9.379102638984449e-08,0.8152689933776855
432,6,control,none,,oninvokeInstance,0,1,0,0.47193145751953125,3.408663308971752e-05,0.8856028318405151
433,6,smell,severe,a1,target,0,0,0,0.1348329335451126,2.5222641752975505e-08,0.979254961013794
433,6,smell,moderate,foo,target,0,0,0,0.35021427273750305,5.7196530178771354e-08,0.9257388114929199
433,6,smell,mild,temp1,target,0,0,0,0.4026632010936737,2.9248361954614666e-08,0.9144843816757202
433,6,control,none,,target,0,0,0,0.2435157299041748,9.312358088209294e-06,0.9484575390815735
436,6,smell,severe,xx,processor,1,0,0,0.156329944729805,8.896763574739452e-06,0.9797595143318176
436,6,smell,moderate,val,processor,1,0,1,0.9489514827728271,2.9773495043627918e-05,0.855330765247345
436,6,smell,mild,value1,processor,0,0,0,0.09505990147590637,5.888774126106e-07,0.9857504367828369
436,6,control,none,,processor,0,0,1,0.1400042474269867,4.080803535089217e-07,0.9759911894798279
440,6,smell,severe,a,entry,0,0,0,0.20359835028648376,2.903326112857485e-08,0.9670214056968689
440,6,smell,moderate,bar,entry,0,0,0,0.1667870581150055,2.8581039757114013e-08,0.9707348346710205
440,6,smell,mild,myVar,entry,0,0,0,0.18208852410316467,2.3303051155387777e-10,0.9630128145217896
440,6,control,none,,entry,0,0,0,0.10712844133377075,1.1540283821886987e-06,0.9841254949569702
443,6,smell,severe,xx,newIndex,0,0,0,1.2257357835769653,3.6300411920819897e-06,0.778118908405304
443,6,smell,moderate,tmp,newIndex,0,0,0,0.5885387063026428,7.019779673100857e-07,0.8795470595359802
443,6,smell,mild,myVar,newIndex,0,0,0,0.4614980220794678,1.149267436773016e-08,0.8857213258743286
443,6,control,none,,newIndex,0,0,0,0.6472081542015076,1.4253236031436245e-06,0.7145432829856873
446,6,smell,severe,xx,sampleToCompute,0,0,0,0.16512906551361084,1.2496268020356638e-08,0.9743732213973999
446,6,smell,moderate,tmp,sampleToCompute,0,0,0,0.271281361579895,2.830634215911232e-08,0.9529920816421509
446,6,smell,mild,value1,sampleToCompute,0,0,0,0.1282602995634079,4.4080726846473794e-09,0.9778672456741333
446,6,control,none,,sampleToCompute,0,0,0,0.16373774409294128,3.8601374474644956e-07,0.9644920825958252
459,6,smell,severe,a,title,0,0,0,0.0003832236980088055,2.437354137962977e-11,0.9999771118164062
459,6,smell,moderate,data,title,0,0,1,0.7156017422676086,4.287704058469899e-08,0.5609011650085449
459,6,smell,mild,value1,title,0,0,0,0.3567146360874176,6.985258593772414e-09,0.7950960993766785
459,6,control,none,,title,0,0,0,0.6618490219116211,1.562499107876647e-07,0.6766783595085144
11,7,smell,severe,xx,context,1,0,0,0.8741762638092041,2.44978446062305e-06,0.8506979942321777
11,7,smell,moderate,bar,context,1,0,0,0.5259050130844116,1.120530032494571e-05,0.9461315870285034
11,7,smell,mild,item,context,0,0,0,0.34839507937431335,7.46618661651155e-06,0.9463657736778259
11,7,control,none,,context,0,0,0,0.20420309901237488,3.2110619940795004e-07,0.9557642340660095
14,7,smell,severe,xx,queryBuilder,0,0,0,0.09394177049398422,9.287105058319867e-07,0.9856353998184204
14,7,smell,moderate,tmp,queryBuilder,0,0,0,0.31298211216926575,4.744222223962424e-06,0.9313845634460449
14,7,smell,mild,temp1,queryBuilder,0,0,0,0.17026574909687042,1.724915904333102e-06,0.9673255681991577
14,7,control,none,,queryBuilder,0,0,0,0.07447748631238937,3.386194402987819e-06,0.9860469102859497
17,7,smell,severe,xx,millis,0,0,0,0.02842954359948635,7.321285244721309e-10,0.996192216873169
17,7,smell,moderate,val,millis,0,0,0,0.08048371225595474,1.686721429194904e-09,0.9871046543121338
17,7,smell,mild,temp1,millis,0,0,0,0.03350602835416794,6.927099449605123e-10,0.9951730966567993
17,7,control,none,,millis,0,0,0,0.15558774769306183,2.713709648105578e-07,0.9743067622184753
22,7,smell,severe,xx,status,1,1,1,0.7621999979019165,0.0003432219382375479,0.9315705895423889
22,7,smell,moderate,bar,status,1,0,1,0.9577552676200867,0.00011166539479745552,0.9048340320587158
22,7,smell,mild,result1,status,1,0,1,0.34974634647369385,2.200604103563819e-05,0.9623067378997803
22,7,control,none,,status,1,0,1,0.37146496772766113,3.99083255615551e-05,0.9357326030731201
24,7,smell,severe,xx,request,0,0,0,0.07182256132364273,4.413665166680403e-08,0.9937319159507751
24,7,smell,moderate,tmp,request,0,0,0,0.17406517267227173,3.2432325269837747e-07,0.9729111194610596
24,7,smell,mild,myVar,request,0,0,1,0.19509625434875488,1.441336383578573e-09,0.9542674422264099
24,7,control,none,,request,0,0,0,0.06075931340456009,4.32696424468304e-06,0.993129312992096
25,7,smell,severe,a,requestUrl,0,0,0,0.00787637010216713,2.0568193122016964e-06,0.99940025806427
25,7,smell,moderate,data,requestUrl,0,0,2,0.9219804406166077,9.591091156835319e-07,0.6149789690971375
25,7,smell,mild,result1,requestUrl,0,0,0,0.4613981544971466,1.497985653742262e-06,0.8770981431007385
25,7,control,none,,requestUrl,0,0,0,0.31163835525512695,2.365779194768436e-07,0.8986220359802246
33,7,smell,severe,xx,clientId,0,0,0,0.3858409821987152,1.0181020115851425e-07,0.9352396726608276
33,7,smell,moderate,bar,clientId,0,0,0,0.4185234606266022,1.6155683013607813e-08,0.9216231107711792
33,7,smell,mild,temp1,clientId,0,0,0,0.48617419600486755,2.388323316893093e-08,0.8823033571243286
33,7,control,none,,clientId,0,0,0,0.8942039012908936,5.5128218434674636e-08,0.7411578893661499
43,7,smell,severe,x,serviceTimeEWMA,0,0,0,0.3286665380001068,1.763689851941308e-07,0.9552284479141235
43,7,smell,moderate,bar,serviceTimeEWMA,0,0,0,0.30809447169303894,7.528965539904675e-08,0.9490311741828918
43,7,smell,mild,temp1,serviceTimeEWMA,0,0,0,0.11474286764860153,3.719176602245966e-07,0.9826777577400208
43,7,control,none,,serviceTimeEWMA,0,0,0,0.11127559840679169,4.859822465286268e-07,0.9845954179763794
45,7,smell,severe,a1,context,0,0,0,0.3433617949485779,1.425167647539638e-05,0.8970322012901306
45,7,smell,moderate,bar,context,0,0,0,0.256067156791687,8.477469464196474e-07,0.9502823352813721
45,7,smell,mild,item,context,0,0,0,0.3844417333602905,4.8530582716921344e-06,0.8950269818305969
45,7,control,none,,context,0,0,0,0.31072184443473816,1.4728779262895841e-07,0.913700520992279
47,7,smell,severe,xx,builder,0,0,0,0.16459716856479645,6.975292308197822e-06,0.9710412621498108
47,7,smell,moderate,tmp,builder,0,0,0,0.19886326789855957,2.7390753530198708e-05,0.964104950428009
47,7,smell,mild,value1,builder,0,0,0,0.24451670050621033,8.898994252604098e-08,0.9433701038360596
47,7,control,none,,builder,0,0,0,0.11059638857841492,0.00011372860899427906,0.9809874296188354
49,7,smell,severe,a1,response,0,0,0,0.35866525769233704,1.4882508025948482e-07,0.8430551290512085
49,7,smell,moderate,tmp,response,0,0,0,0.4893176555633545,1.2819184121326543e-05,0.9404067397117615
49,7,smell,mild,myVar,response,0,0,0,0.2810564339160919,1.646248115605431e-08,0.9100228548049927
49,7,control,none,,response,0,0,0,0.38970834016799927,1.5655422203053604e-06,0.8893376588821411
50,7,smell,severe,a,parsed,0,0,0,0.14021874964237213,2.261403437842091e-07,0.9793559908866882
50,7,smell,moderate,val,parsed,0,0,0,0.13312458992004395,3.140630724374205e-07,0.9796625971794128
50,7,smell,mild,temp1,parsed,0,0,0,0.06149369105696678,1.2044182540194015e-08,0.9912786483764648
50,7,control,none,,parsed,0,0,0,0.06876254826784134,2.9047165298834443e-05,0.9909515380859375
52,7,smell,severe,a,forwardButton,0,0,0,1.2017669677734375,8.855147939357266e-07,0.8424241542816162
52,7,smell,moderate,foo,forwardButton,0,0,0,1.1023045778274536,3.04140627349625e-07,0.8114758729934692
52,7,smell,mild,result1,forwardButton,0,0,0,0.49296337366104126,3.699589192629471e-05,0.9087496995925903
52,7,control,none,,forwardButton,0,0,0,0.4512304365634918,6.252084645552713e-07,0.9123038053512573
53,7,smell,severe,x,random,0,0,0,1.6388605833053589,0.006818822585046291,0.7403972148895264
53,7,smell,moderate,foo,random,0,0,0,0.7279098033905029,0.0003449623181950301,0.8525057435035706
53,7,smell,mild,myVar,random,0,0,0,0.2749640643596649,1.258101110579446e-05,0.9620866775512695
53,7,control,none,,random,0,0,0,0.30041825771331787,3.848603682854446e-06,0.9403056502342224
54,7,smell,severe,x,observer,0,0,0,0.46976447105407715,9.835660819135228e-08,0.8339838981628418
54,7,smell,moderate,foo,observer,0,0,1,0.29031041264533997,1.487142782252704e-07,0.9225497245788574
54,7,smell,mild,result1,observer,0,0,1,0.22826428711414337,5.3077094719355955e-08,0.9244794845581055
54,7,control,none,,observer,1,0,0,0.4901246428489685,4.968165399077407e-07,0.8166497349739075
63,7,smell,severe,a,responseDuration,2,0,2,0.4742963910102844,2.376437180373614e-07,0.8802993893623352
63,7,smell,moderate,data,responseDuration,2,0,2,0.7454043030738831,1.108708147512516e-06,0.81187504529953
63,7,smell,mild,result1,responseDuration,2,0,2,0.36377790570259094,1.594422474049395e-07,0.895824670791626
63,7,control,none,,responseDuration,2,0,1,0.7165851593017578,2.2743787267742732e-05,0.7165631055831909
64,7,smell,severe,x,tokenStream,0,0,0,0.16389961540699005,2.2768588792132505e-08,0.9652347564697266
64,7,smell,moderate,data,tokenStream,0,0,0,0.17674672603607178,1.68213656337457e-08,0.9613565802574158
64,7,smell,mild,result1,tokenStream,0,0,0,0.13737845420837402,1.709072706468362e-06,0.9707444906234741
64,7,control,none,,tokenStream,0,0,0,0.19387198984622955,2.508922776478517e-08,0.9396980404853821
65,7,smell,severe,a,transformState,0,0,0,0.6158819198608398,1.5008164666596713e-07,0.8411176204681396
65,7,smell,moderate,data,transformState,0,0,0,0.4576502740383148,1.790027326364907e-08,0.8717278242111206
65,7,smell,mild,temp1,transformState,0,0,0,0.6109215617179871,1.7399244654825452e-05,0.8087623119354248
65,7,control,none,,transformState,0,0,0,0.2771964967250824,3.4136582627297685e-07,0.9044498801231384
67,7,smell,severe,x,screenX,0,0,0,0.44098931550979614,5.820338344619813e-08,0.9365312457084656
67,7,smell,moderate,bar,screenX,0,0,0,0.3159763514995575,6.310864364422741e-07,0.9456788301467896
67,7,smell,mild,temp1,screenX,0,0,0,0.16447776556015015,1.1723504798055728e-06,0.9623275995254517
67,7,control,none,,screenX,0,0,0,0.16023370623588562,9.282014534761629e-08,0.9543637633323669
81,7,smell,severe,a,array,0,0,0,0.00012672148295678198,7.590635758836228e-11,0.999993085861206
81,7,smell,moderate,bar,array,0,0,0,0.06511692702770233,2.7606606067820394e-07,0.9911636114120483
81,7,smell,mild,myVar,array,0,0,0,0.0030749784782528877,8.025391906585355e-09,0.999689519405365
81,7,control,none,,array,0,0,0,0.004849589429795742,7.897401843592888e-09,0.9995181560516357
84,7,smell,severe,x,resources,0,0,0,0.3521452844142914,1.6314130846240005e-07,0.9196820855140686
84,7,smell,moderate,foo,resources,0,0,0,1.1045563220977783,1.14802708139905e-06,0.7684320211410522
84,7,smell,mild,value1,resources,0,0,0,0.39480969309806824,2.349324113026796e-08,0.9133652448654175
84,7,control,none,,resources,0,0,0,0.9873220920562744,1.8372645627096063e-06,0.7832196354866028
89,7,smell,severe,x,bytes,0,0,0,1.5084083080291748,9.495395261183148e-07,0.6257206797599792
89,7,smell,moderate,tmp,bytes,0,0,0,1.414231777191162,1.2530939557109377e-06,0.7118451595306396
89,7,smell,mild,item,bytes,0,0,0,1.9250142574310303,1.8162883179684286e-06,0.5479736924171448
89,7,control,none,,bytes,0,0,0,1.8118321895599365,1.3117793287165114e-06,0.5039696097373962
91,7,smell,severe,xx,merged,0,0,0,0.7286757230758667,5.25213135915692e-06,0.8958327174186707
91,7,smell,moderate,bar,merged,0,0,0,1.030500054359436,3.1656343253416708e-06,0.8379231095314026
91,7,smell,mild,result1,merged,0,0,0,0.4843392074108124,1.7554452824697364e-06,0.9285824298858643
91,7,control,none,,merged,0,0,0,0.17524345219135284,4.981446181773208e-06,0.9779562950134277
94,7,smell,severe,a,model,0,0,0,0.28489527106285095,5.1016522775171325e-05,0.9315913915634155
94,7,smell,moderate,foo,model,0,0,0,0.1550104022026062,1.2863715710409451e-05,0.9736289381980896
94,7,smell,mild,temp1,model,0,0,0,0.043698303401470184,4.3096358126604173e-07,0.9937278032302856
94,7,control,none,,model,0,0,0,0.16170339286327362,2.3935804165375885e-06,0.9641867876052856
100,7,smell,severe,x,additionalParams,0,0,0,0.3256014287471771,1.1306360647722613e-06,0.9492290019989014
100,7,smell,moderate,tmp,additionalParams,0,0,0,0.41465693712234497,3.160322421535966e-07,0.9369946122169495
100,7,smell,mild,temp1,additionalParams,0,0,0,0.24047380685806274,1.4202326159562517e-06,0.9611877202987671
100,7,control,none,,additionalParams,0,0,0,0.05605475232005119,2.89841796383139e-07,0.990993857383728
102,7,smell,severe,xx,prevState,1,0,0,0.7807152271270752,3.3925601883311174e-07,0.9194213151931763
102,7,smell,moderate,data,prevState,0,0,0,0.14402663707733154,5.6798427294779685e-08,0.9804979562759399
102,7,smell,mild,result1,prevState,0,0,0,0.20586135983467102,5.682554982122667e-10,0.9665884971618652
102,7,control,none,,prevState,0,0,0,0.12316269427537918,4.2654914267359345e-08,0.9869931936264038
104,7,smell,severe,xx,invocation,1,0,1,0.21946002542972565,2.762375515885651e-06,0.9819944500923157
104,7,smell,moderate,bar,invocation,1,0,1,0.2458779364824295,4.340556643001037e-06,0.9808036684989929
104,7,smell,mild,result1,invocation,1,0,1,0.08929981291294098,1.12962989078369e-05,0.9900695085525513
104,7,control,none,,invocation,1,0,1,0.07758308947086334,9.149483048531692e-06,0.9919692873954773
108,7,smell,severe,x,scale,0,0,0,0.9972915053367615,1.590458964528807e-07,0.7958920001983643
108,7,smell,moderate,bar,scale,0,0,0,1.0701241493225098,1.352649263708372e-07,0.7347550988197327
108,7,smell,mild,myVar,scale,0,0,0,0.7287998795509338,5.344411135865812e-09,0.8750662803649902
108,7,control,none,,scale,0,0,0,0.6570870876312256,1.6418397308370913e-07,0.8593533039093018
111,7,smell,severe,x,additionalSettings,2,0,1,1.1276843547821045,1.869683359245755e-07,0.5320603251457214
111,7,smell,moderate,bar,additionalSettings,2,0,2,0.48845139145851135,1.6579782879944105e-08,0.8885123133659363
111,7,smell,mild,item,additionalSettings,2,0,1,0.7795850038528442,1.2936506266214565e-07,0.7422067523002625
111,7,control,none,,additionalSettings,0,0,0,0.029899079352617264,9.013568414983908e-07,0.9959656000137329
123,7,smell,severe,a,factory,0,1,0,0.6743844747543335,8.33479225548217e-06,0.7260968089103699
123,7,smell,moderate,tmp,factory,0,0,1,0.751987099647522,4.8741472710389644e-05,0.6718431711196899
123,7,smell,mild,value1,factory,0,1,0,0.4378901422023773,2.4115955966408364e-05,0.819678544998169
123,7,control,none,,factory,0,1,0,0.36994612216949463,5.526966333491146e-07,0.8805517554283142
126,7,smell,severe,a,percentDelta,0,0,0,0.0001084895120584406,1.378184233402635e-10,0.9999940395355225
126,7,smell,moderate,bar,percentDelta,0,0,0,0.08999158442020416,6.104993985900364e-07,0.9879595041275024
126,7,smell,mild,item,percentDelta,0,0,0,0.47787386178970337,3.2034145078796428e-06,0.936734139919281
126,7,control,none,,percentDelta,0,0,0,0.7137876749038696,5.163503686844706e-07,0.8783997297286987
127,7,smell,severe,xx,target,0,0,0,0.7580526471138,1.2852611064317898e-07,0.731654942035675
127,7,smell,moderate,foo,target,0,0,0,0.5042299628257751,9.013741220087468e-08,0.8394104242324829
127,7,smell,mild,value1,target,0,0,0,0.3319527804851532,5.216479692649045e-08,0.8914288282394409
127,7,control,none,,target,0,0,0,0.4675891697406769,6.239548838493647e-06,0.8418927192687988
144,7,smell,severe,a,unusedIterator,0,0,0,0.16990604996681213,2.8465811041655797e-08,0.9772629141807556
144,7,smell,moderate,val,unusedIterator,0,0,0,0.4385868310928345,5.398995313043997e-07,0.9410218000411987
144,7,smell,mild,item,unusedIterator,1,0,2,0.9528288841247559,1.6771458604125655e-06,0.8742799758911133
144,7,control,none,,unusedIterator,0,0,0,0.11217065155506134,1.267310998087634e-06,0.9794049859046936
145,7,smell,severe,xx,fieldName,1,1,1,3.566321611404419,3.870316504617222e-06,0.3242512047290802
145,7,smell,moderate,data,fieldName,1,1,1,1.2963809967041016,5.719254545510921e-07,0.6262490153312683
145,7,smell,mild,temp1,fieldName,0,1,0,0.4424339234828949,3.581993812673545e-09,0.9116793274879456
145,7,control,none,,fieldName,0,1,0,0.11604692786931992,3.6860598129351274e-07,0.9834754467010498
149,7,smell,severe,a1,button,0,0,0,0.27054667472839355,9.671414602507866e-08,0.9647852182388306
149,7,smell,moderate,bar,button,0,0,0,0.41026219725608826,4.126322528463788e-05,0.9675009846687317
149,7,smell,mild,result1,button,0,0,0,0.4124738872051239,2.1887098000661354e-07,0.9475301504135132
149,7,control,none,,button,0,0,0,0.07739022374153137,2.558037408562086e-07,0.9930439591407776
155,7,smell,severe,xx,lowerCaseArch,0,0,0,0.17749473452568054,1.1977769887039358e-08,0.9787651896476746
